,Entity,Code,Year,Production,continent,id
7136,Colombia,170.0,1999,546720.0,Americas,170
7148,Colombia,170.0,2000,637140.0,Americas,170
7160,Colombia,170.0,2001,656160.0,Americas,170
7172,Colombia,170.0,2002,696840.0,Americas,170
7184,Colombia,170.0,2003,694080.0,Americas,170
7196,Colombia,170.0,2004,674400.0,Americas,170
7208,Colombia,170.0,2005,667140.0,Americas,170
7220,Colombia,170.0,2006,724740.0,Americas,170
7232,Colombia,170.0,2007,757080.0,Americas,170
7244,Colombia,170.0,2008,688680.0,Americas,170
7256,Colombia,170.0,2009,468720.0,Americas,170
7268,Colombia,170.0,2010,535380.0,Americas,170
7280,Colombia,170.0,2011,468540.0,Americas,170
7292,Colombia,170.0,2012,462000.0,Americas,170
7304,Colombia,170.0,2013,653160.0,Americas,170
7316,Colombia,170.0,2014,728400.0,Americas,170
7328,Colombia,170.0,2015,827750.0,Americas,170
7340,Colombia,170.0,2016,818243.0,Americas,170
7352,Colombia,170.0,2017,851640.0,Americas,170
7364,Colombia,170.0,2018,813420.0,Americas,170
7376,Colombia,170.0,2019,885120.0,Americas,170
7388,Colombia,170.0,2020,833400.0,Americas,170
7400,Colombia,170.0,2021,560340.0,Americas,170
7412,Comoros,174.0,1961,100.0,Africa,174
7424,Comoros,174.0,1962,100.0,Africa,174
7436,Comoros,174.0,1963,150.0,Africa,174
7448,Comoros,174.0,1964,100.0,Africa,174
7460,Comoros,174.0,1965,100.0,Africa,174
7472,Comoros,174.0,1966,180.0,Africa,174
7484,Comoros,174.0,1967,180.0,Africa,174
7496,Comoros,174.0,1968,180.0,Africa,174
7508,Comoros,174.0,1969,180.0,Africa,174
7520,Comoros,174.0,1970,180.0,Africa,174
7532,Comoros,174.0,1971,120.0,Africa,174
7544,Comoros,174.0,1972,120.0,Africa,174
7556,Comoros,174.0,1973,120.0,Africa,174
7568,Comoros,174.0,1974,120.0,Africa,174
7580,Comoros,174.0,1975,60.0,Africa,174
7592,Comoros,174.0,1976,60.0,Africa,174
7604,Comoros,174.0,1977,70.0,Africa,174
7616,Comoros,174.0,1978,90.0,Africa,174
7628,Comoros,174.0,1979,90.0,Africa,174
7640,Comoros,174.0,1980,80.0,Africa,174
7652,Comoros,174.0,1981,82.0,Africa,174
7664,Comoros,174.0,1982,82.0,Africa,174
7676,Comoros,174.0,1983,83.0,Africa,174
7688,Comoros,174.0,1984,84.0,Africa,174
7700,Comoros,174.0,1985,85.0,Africa,174
7712,Comoros,174.0,1986,85.0,Africa,174
7724,Comoros,174.0,1987,85.0,Africa,174
7736,Comoros,174.0,1988,87.0,Africa,174
7748,Comoros,174.0,1989,87.0,Africa,174
7760,Comoros,174.0,1990,90.0,Africa,174
7772,Comoros,174.0,1991,91.0,Africa,174
7784,Comoros,174.0,1992,92.0,Africa,174
7796,Comoros,174.0,1993,92.11,Africa,174
7808,Comoros,174.0,1994,92.87,Africa,174
7820,Comoros,174.0,1995,93.68,Africa,174
7832,Comoros,174.0,1996,94.0,Africa,174
7844,Comoros,174.0,1997,95.44,Africa,174
7856,Comoros,174.0,1998,96.0,Africa,174
7868,Comoros,174.0,1999,98.07,Africa,174
7880,Comoros,174.0,2000,98.0,Africa,174
7892,Comoros,174.0,2001,100.99,Africa,174
7904,Comoros,174.0,2002,102.67,Africa,174
7916,Comoros,174.0,2003,100.0,Africa,174
7928,Comoros,174.0,2004,110.1,Africa,174
7940,Comoros,174.0,2005,120.0,Africa,174
7952,Comoros,174.0,2006,119.09,Africa,174
7964,Comoros,174.0,2007,120.8,Africa,174
7976,Comoros,174.0,2008,122.62,Africa,174
7988,Comoros,174.0,2009,124.24,Africa,174
8000,Comoros,174.0,2010,125.78,Africa,174
8012,Comoros,174.0,2011,127.35,Africa,174
8024,Comoros,174.0,2012,130.0,Africa,174
8036,Comoros,174.0,2013,132.0,Africa,174
8048,Comoros,174.0,2014,133.48,Africa,174
8060,Comoros,174.0,2015,135.35,Africa,174
8072,Comoros,174.0,2016,136.26,Africa,174
8084,Comoros,174.0,2017,137.12,Africa,174
8096,Comoros,174.0,2018,139.68,Africa,174
8108,Comoros,174.0,2019,140.59,Africa,174
8120,Comoros,174.0,2020,139.13,Africa,174
8132,Comoros,174.0,2021,139.8,Africa,174
8144,Congo,178.0,1961,900.0,,178
8145,Congo,178.0,1962,1300.0,,178
8146,Congo,178.0,1963,1500.0,,178
8147,Congo,178.0,1964,1500.0,,178
8148,Congo,178.0,1965,2700.0,,178
8149,Congo,178.0,1966,910.0,,178
8150,Congo,178.0,1967,920.0,,178
8151,Congo,178.0,1968,890.0,,178
8152,Congo,178.0,1969,1111.0,,178
8153,Congo,178.0,1970,1102.0,,178
8154,Congo,178.0,1971,1286.0,,178
8155,Congo,178.0,1972,1021.0,,178
8156,Congo,178.0,1973,1035.0,,178
8157,Congo,178.0,1974,1292.0,,178
8158,Congo,178.0,1975,1050.0,,178
8159,Congo,178.0,1976,2160.0,,178
8160,Congo,178.0,1977,5244.0,,178
8161,Congo,178.0,1978,4843.0,,178
8162,Congo,178.0,1979,3120.0,,178
8163,Congo,178.0,1980,2700.0,,178
8164,Congo,178.0,1981,2580.0,,178
8165,Congo,178.0,1982,2900.0,,178
8166,Congo,178.0,1983,3360.0,,178
8167,Congo,178.0,1984,2980.0,,178
8168,Congo,178.0,1985,3480.0,,178
8169,Congo,178.0,1986,1444.0,,178
8170,Congo,178.0,1987,1028.0,,178
8171,Congo,178.0,1988,1830.0,,178
8172,Congo,178.0,1989,1843.0,,178
8173,Congo,178.0,1990,1354.0,,178
8174,Congo,178.0,1991,1401.0,,178
8175,Congo,178.0,1992,1450.0,,178
8176,Congo,178.0,1993,1501.0,,178
8177,Congo,178.0,1994,1553.0,,178
8178,Congo,178.0,1995,1606.0,,178
8179,Congo,178.0,1996,1600.0,,178
8180,Congo,178.0,1997,1338.0,,178
8181,Congo,178.0,1998,850.0,,178
8182,Congo,178.0,1999,1490.0,,178
8183,Congo,178.0,2000,1550.0,,178
8184,Congo,178.0,2001,1612.0,,178
8185,Congo,178.0,2002,1687.0,,178
8186,Congo,178.0,2003,2000.0,,178
8187,Congo,178.0,2004,2800.0,,178
8188,Congo,178.0,2005,3300.0,,178
8189,Congo,178.0,2006,3000.0,,178
8190,Congo,178.0,2007,3000.0,,178
8191,Congo,178.0,2008,2400.0,,178
8192,Congo,178.0,2009,2700.0,,178
8193,Congo,178.0,2010,2826.61,,178
8194,Congo,178.0,2011,2900.7,,178
8195,Congo,178.0,2012,2934.58,,178
8196,Congo,178.0,2013,2987.03,,178
8197,Congo,178.0,2014,3005.38,,178
8198,Congo,178.0,2015,3038.73,,178
8199,Congo,178.0,2016,3062.07,,178
8200,Congo,178.0,2017,3108.09,,178
8201,Congo,178.0,2018,3069.63,,178
8202,Congo,178.0,2019,3159.35,,178
8203,Congo,178.0,2020,3185.13,,178
8204,Congo,178.0,2021,3138.04,,178
8205,Cook Islands,184.0,1961,3.0,,184
8206,Cook Islands,184.0,1962,5.0,,184
8207,Cook Islands,184.0,1963,7.0,,184
8208,Cook Islands,184.0,1964,11.0,,184
8209,Cook Islands,184.0,1965,10.0,,184
8210,Cook Islands,184.0,1966,11.0,,184
8211,Cook Islands,184.0,1967,12.0,,184
8212,Cook Islands,184.0,1968,10.0,,184
8213,Cook Islands,184.0,1969,10.0,,184
8214,Cook Islands,184.0,1970,10.0,,184
8215,Cook Islands,184.0,1971,10.0,,184
8216,Cook Islands,184.0,1972,10.0,,184
8217,Cook Islands,184.0,1973,10.0,,184
8218,Cook Islands,184.0,1974,10.0,,184
8219,Cook Islands,184.0,1975,10.0,,184
8220,Cook Islands,184.0,1976,2.0,,184
8221,Cook Islands,184.0,1977,3.0,,184
8222,Cook Islands,184.0,1978,2.0,,184
8223,Cook Islands,184.0,1979,2.0,,184
8224,Cook Islands,184.0,1980,2.0,,184
8225,Cook Islands,184.0,1981,2.0,,184
8226,Cook Islands,184.0,1982,2.0,,184
8227,Cook Islands,184.0,1983,2.0,,184
8228,Cook Islands,184.0,1984,2.0,,184
8229,Cook Islands,184.0,1985,2.0,,184
8230,Cook Islands,184.0,1986,2.0,,184
8231,Cook Islands,184.0,1987,2.0,,184
8232,Cook Islands,184.0,1988,1.0,,184
8233,Cook Islands,184.0,1989,1.0,,184
8234,Cook Islands,184.0,1990,2.0,,184
8235,Cook Islands,184.0,1991,2.0,,184
8236,Cook Islands,184.0,1992,5.0,,184
8237,Cook Islands,184.0,1993,4.0,,184
8238,Cook Islands,184.0,1994,8.0,,184
8239,Cook Islands,184.0,1995,15.0,,184
8240,Cook Islands,184.0,1996,20.0,,184
8241,Cook Islands,184.0,1997,15.0,,184
8242,Cook Islands,184.0,1998,10.0,,184
8243,Cook Islands,184.0,1999,5.0,,184
8244,Cook Islands,184.0,2000,6.5,,184
8245,Cook Islands,184.0,2001,6.62,,184
8246,Cook Islands,184.0,2002,6.78,,184
8247,Cook Islands,184.0,2003,3.0,,184
8249,Cook Islands,184.0,2005,0.14,,184
8252,Cook Islands,184.0,2008,0.12,,184
8253,Cook Islands,184.0,2009,0.37,,184
8254,Cook Islands,184.0,2010,0.35,,184
8255,Cook Islands,184.0,2011,0.33,,184
8256,Cook Islands,184.0,2012,0.32,,184
8257,Cook Islands,184.0,2013,0.3,,184
8258,Cook Islands,184.0,2014,0.3,,184
8259,Cook Islands,184.0,2015,0.4,,184
8260,Cook Islands,184.0,2016,0.34,,184
8261,Cook Islands,184.0,2017,0.3,,184
8262,Cook Islands,184.0,2018,0.41,,184
8263,Cook Islands,184.0,2019,0.44,,184
8264,Cook Islands,184.0,2020,0.45,,184
8265,Cook Islands,184.0,2021,0.45,,184
8266,Costa Rica,188.0,1961,61769.0,Americas,188
8278,Costa Rica,188.0,1962,54523.0,Americas,188
8290,Costa Rica,188.0,1963,62295.0,Americas,188
8302,Costa Rica,188.0,1964,47219.0,Americas,188
8314,Costa Rica,188.0,1965,58384.0,Americas,188
8326,Costa Rica,188.0,1966,68344.0,Americas,188
8338,Costa Rica,188.0,1967,76014.0,Americas,188
8350,Costa Rica,188.0,1968,69372.0,Americas,188
8362,Costa Rica,188.0,1969,84549.0,Americas,188
8374,Costa Rica,188.0,1970,73192.0,Americas,188
8386,Costa Rica,188.0,1971,89350.0,Americas,188
8398,Costa Rica,188.0,1972,78787.0,Americas,188
8410,Costa Rica,188.0,1973,95721.0,Americas,188
8422,Costa Rica,188.0,1974,84287.0,Americas,188
8434,Costa Rica,188.0,1975,80248.0,Americas,188
8446,Costa Rica,188.0,1976,81784.0,Americas,188
8458,Costa Rica,188.0,1977,87183.0,Americas,188
8470,Costa Rica,188.0,1978,98549.0,Americas,188
8482,Costa Rica,188.0,1979,98575.0,Americas,188
8494,Costa Rica,188.0,1980,106389.0,Americas,188
8506,Costa Rica,188.0,1981,113102.0,Americas,188
8518,Costa Rica,188.0,1982,115087.0,Americas,188
8530,Costa Rica,188.0,1983,124008.0,Americas,188
8542,Costa Rica,188.0,1984,136857.0,Americas,188
8554,Costa Rica,188.0,1985,124000.0,Americas,188
8566,Costa Rica,188.0,1986,128227.0,Americas,188
8578,Costa Rica,188.0,1987,138000.0,Americas,188
8590,Costa Rica,188.0,1988,144900.0,Americas,188
8602,Costa Rica,188.0,1989,157000.0,Americas,188
8614,Costa Rica,188.0,1990,151100.0,Americas,188
8626,Costa Rica,188.0,1991,158000.0,Americas,188
8638,Costa Rica,188.0,1992,168000.0,Americas,188
8650,Costa Rica,188.0,1993,156927.0,Americas,188
8662,Costa Rica,188.0,1994,147998.0,Americas,188
8674,Costa Rica,188.0,1995,150061.0,Americas,188
8686,Costa Rica,188.0,1996,154131.0,Americas,188
8698,Costa Rica,188.0,1997,132015.0,Americas,188
8710,Costa Rica,188.0,1998,152385.0,Americas,188
8722,Costa Rica,188.0,1999,147868.0,Americas,188
8734,Costa Rica,188.0,2000,161395.0,Americas,188
8746,Costa Rica,188.0,2001,150289.0,Americas,188
8758,Costa Rica,188.0,2002,140874.0,Americas,188
8770,Costa Rica,188.0,2003,132259.0,Americas,188
8782,Costa Rica,188.0,2004,126000.0,Americas,188
8794,Costa Rica,188.0,2005,125669.0,Americas,188
8806,Costa Rica,188.0,2006,101038.0,Americas,188
8818,Costa Rica,188.0,2007,121058.0,Americas,188
8830,Costa Rica,188.0,2008,111959.0,Americas,188
8842,Costa Rica,188.0,2009,91403.0,Americas,188
8854,Costa Rica,188.0,2010,91620.0,Americas,188
8866,Costa Rica,188.0,2011,95038.0,Americas,188
8878,Costa Rica,188.0,2012,117873.0,Americas,188
8890,Costa Rica,188.0,2013,71381.0,Americas,188
8902,Costa Rica,188.0,2014,96735.0,Americas,188
8914,Costa Rica,188.0,2015,83846.0,Americas,188
8926,Costa Rica,188.0,2016,93720.0,Americas,188
8938,Costa Rica,188.0,2017,90419.0,Americas,188
8950,Costa Rica,188.0,2018,66928.69,Americas,188
8962,Costa Rica,188.0,2019,66504.67,Americas,188
8974,Costa Rica,188.0,2020,76008.0,Americas,188
8986,Costa Rica,188.0,2021,88200.0,Americas,188
9730,Cuba,192.0,1961,37000.0,Americas,192
9742,Cuba,192.0,1962,52206.0,Americas,192
9754,Cuba,192.0,1963,34691.0,Americas,192
9766,Cuba,192.0,1964,32028.0,Americas,192
9778,Cuba,192.0,1965,23880.0,Americas,192
9790,Cuba,192.0,1966,33407.0,Americas,192
9802,Cuba,192.0,1967,34246.0,Americas,192
9814,Cuba,192.0,1968,29246.0,Americas,192
9826,Cuba,192.0,1969,31649.0,Americas,192
9838,Cuba,192.0,1970,19742.0,Americas,192
9850,Cuba,192.0,1971,25987.0,Americas,192
9862,Cuba,192.0,1972,25391.0,Americas,192
9874,Cuba,192.0,1973,21028.0,Americas,192
9886,Cuba,192.0,1974,28795.0,Americas,192
9898,Cuba,192.0,1975,20112.0,Americas,192
9910,Cuba,192.0,1976,27151.0,Americas,192
9922,Cuba,192.0,1977,16826.0,Americas,192
9934,Cuba,192.0,1978,14807.0,Americas,192
9946,Cuba,192.0,1979,22674.0,Americas,192
9958,Cuba,192.0,1980,18973.0,Americas,192
9970,Cuba,192.0,1981,21616.0,Americas,192
9982,Cuba,192.0,1982,28684.0,Americas,192
9994,Cuba,192.0,1983,18410.0,Americas,192
10006,Cuba,192.0,1984,22051.0,Americas,192
10018,Cuba,192.0,1985,23783.0,Americas,192
10030,Cuba,192.0,1986,24509.0,Americas,192
10042,Cuba,192.0,1987,26165.0,Americas,192
10054,Cuba,192.0,1988,28801.0,Americas,192
10066,Cuba,192.0,1989,28920.0,Americas,192
10078,Cuba,192.0,1990,24900.0,Americas,192
10090,Cuba,192.0,1991,22740.0,Americas,192
10102,Cuba,192.0,1992,18720.0,Americas,192
10114,Cuba,192.0,1993,17100.0,Americas,192
10126,Cuba,192.0,1994,17040.0,Americas,192
10138,Cuba,192.0,1995,17100.0,Americas,192
10150,Cuba,192.0,1996,16680.0,Americas,192
10162,Cuba,192.0,1997,19980.0,Americas,192
10174,Cuba,192.0,1998,13500.0,Americas,192
10186,Cuba,192.0,1999,22020.0,Americas,192
10198,Cuba,192.0,2000,16500.0,Americas,192
10210,Cuba,192.0,2001,15720.0,Americas,192
10222,Cuba,192.0,2002,14700.0,Americas,192
10234,Cuba,192.0,2003,15000.0,Americas,192
10246,Cuba,192.0,2004,15240.0,Americas,192
10258,Cuba,192.0,2005,10800.0,Americas,192
10270,Cuba,192.0,2006,8400.0,Americas,192
10282,Cuba,192.0,2007,13500.0,Americas,192
10294,Cuba,192.0,2008,6240.0,Americas,192
10306,Cuba,192.0,2009,7980.0,Americas,192
10318,Cuba,192.0,2010,8430.0,Americas,192
10330,Cuba,192.0,2011,10150.0,Americas,192
10342,Cuba,192.0,2012,7560.0,Americas,192
10354,Cuba,192.0,2013,8944.0,Americas,192
10366,Cuba,192.0,2014,9203.03,Americas,192
10378,Cuba,192.0,2015,7416.54,Americas,192
10390,Cuba,192.0,2016,7539.75,Americas,192
10402,Cuba,192.0,2017,6780.0,Americas,192
10414,Cuba,192.0,2018,7680.0,Americas,192
10426,Cuba,192.0,2019,7800.0,Americas,192
10438,Cuba,192.0,2020,7500.0,Americas,192
10450,Cuba,192.0,2021,9100.0,Americas,192
10523,Dominica,212.0,1979,171.0,,212
10524,Dominica,212.0,1980,164.0,,212
10525,Dominica,212.0,1981,168.0,,212
10526,Dominica,212.0,1982,171.0,,212
10527,Dominica,212.0,1983,175.0,,212
10528,Dominica,212.0,1984,187.0,,212
10529,Dominica,212.0,1985,192.0,,212
10530,Dominica,212.0,1986,195.0,,212
10531,Dominica,212.0,1987,192.0,,212
10532,Dominica,212.0,1988,196.0,,212
10533,Dominica,212.0,1989,193.0,,212
10534,Dominica,212.0,1990,178.0,,212
10535,Dominica,212.0,1991,205.0,,212
10536,Dominica,212.0,1992,204.0,,212
10537,Dominica,212.0,1993,340.0,,212
10538,Dominica,212.0,1994,350.0,,212
10539,Dominica,212.0,1995,348.79,,212
10540,Dominica,212.0,1996,360.0,,212
10541,Dominica,212.0,1997,359.62,,212
10542,Dominica,212.0,1998,362.38,,212
10543,Dominica,212.0,1999,370.0,,212
10544,Dominica,212.0,2000,366.42,,212
10545,Dominica,212.0,2001,368.33,,212
10546,Dominica,212.0,2002,370.83,,212
10547,Dominica,212.0,2003,380.0,,212
10548,Dominica,212.0,2004,380.23,,212
10549,Dominica,212.0,2005,385.29,,212
10550,Dominica,212.0,2006,386.18,,212
10551,Dominica,212.0,2007,405.0,,212
10552,Dominica,212.0,2008,364.86,,212
10553,Dominica,212.0,2009,336.52,,212
10554,Dominica,212.0,2010,308.17,,212
10555,Dominica,212.0,2011,280.79,,212
10556,Dominica,212.0,2012,235.0,,212
10557,Dominica,212.0,2013,250.0,,212
10558,Dominica,212.0,2014,238.52,,212
10559,Dominica,212.0,2015,215.29,,212
10560,Dominica,212.0,2016,234.6,,212
10561,Dominica,212.0,2017,234.41,,212
10562,Dominica,212.0,2018,228.1,,212
10563,Dominica,212.0,2019,232.37,,212
10564,Dominica,212.0,2020,231.63,,212
10565,Dominica,212.0,2021,230.7,,212
10566,Dominican Republic,214.0,1961,36210.0,Americas,214
10578,Dominican Republic,214.0,1962,45968.0,Americas,214
10590,Dominican Republic,214.0,1963,44783.0,Americas,214
10602,Dominican Republic,214.0,1964,51974.0,Americas,214
10614,Dominican Republic,214.0,1965,43072.0,Americas,214
10626,Dominican Republic,214.0,1966,44535.0,Americas,214
10638,Dominican Republic,214.0,1967,42400.0,Americas,214
10650,Dominican Republic,214.0,1968,44500.0,Americas,214
10662,Dominican Republic,214.0,1969,43550.0,Americas,214
10674,Dominican Republic,214.0,1970,42494.0,Americas,214
10686,Dominican Republic,214.0,1971,45000.0,Americas,214
10698,Dominican Republic,214.0,1972,45300.0,Americas,214
10710,Dominican Republic,214.0,1973,58682.0,Americas,214
10722,Dominican Republic,214.0,1974,54311.0,Americas,214
10734,Dominican Republic,214.0,1975,51855.0,Americas,214
10746,Dominican Republic,214.0,1976,56997.0,Americas,214
10758,Dominican Republic,214.0,1977,60208.0,Americas,214
10770,Dominican Republic,214.0,1978,43405.0,Americas,214
10782,Dominican Republic,214.0,1979,60391.0,Americas,214
10794,Dominican Republic,214.0,1980,60091.0,Americas,214
10806,Dominican Republic,214.0,1981,52206.0,Americas,214
10818,Dominican Republic,214.0,1982,63493.0,Americas,214
10830,Dominican Republic,214.0,1983,68027.0,Americas,214
10842,Dominican Republic,214.0,1984,72109.0,Americas,214
10854,Dominican Republic,214.0,1985,71965.0,Americas,214
10866,Dominican Republic,214.0,1986,68504.0,Americas,214
10878,Dominican Republic,214.0,1987,67134.0,Americas,214
10890,Dominican Republic,214.0,1988,67939.0,Americas,214
10902,Dominican Republic,214.0,1989,64611.0,Americas,214
10914,Dominican Republic,214.0,1990,59377.0,Americas,214
10926,Dominican Republic,214.0,1991,55222.0,Americas,214
10938,Dominican Republic,214.0,1992,42464.0,Americas,214
10950,Dominican Republic,214.0,1993,37744.0,Americas,214
10962,Dominican Republic,214.0,1994,32715.23,Americas,214
10974,Dominican Republic,214.0,1995,42407.33,Americas,214
10986,Dominican Republic,214.0,1996,47895.31,Americas,214
10998,Dominican Republic,214.0,1997,33997.01,Americas,214
11010,Dominican Republic,214.0,1998,56943.0,Americas,214
11022,Dominican Republic,214.0,1999,34609.0,Americas,214
11034,Dominican Republic,214.0,2000,45546.0,Americas,214
11046,Dominican Republic,214.0,2001,35476.0,Americas,214
11058,Dominican Republic,214.0,2002,37330.0,Americas,214
11070,Dominican Republic,214.0,2003,36929.0,Americas,214
11082,Dominican Republic,214.0,2004,35421.0,Americas,214
11094,Dominican Republic,214.0,2005,40303.0,Americas,214
11106,Dominican Republic,214.0,2006,41352.17,Americas,214
11118,Dominican Republic,214.0,2007,41231.97,Americas,214
11130,Dominican Republic,214.0,2008,35582.42,Americas,214
11142,Dominican Republic,214.0,2009,37950.0,Americas,214
11154,Dominican Republic,214.0,2010,21876.0,Americas,214
11166,Dominican Republic,214.0,2011,22679.85,Americas,214
11178,Dominican Republic,214.0,2012,27009.0,Americas,214
11190,Dominican Republic,214.0,2013,18552.12,Americas,214
11202,Dominican Republic,214.0,2014,13213.28,Americas,214
11214,Dominican Republic,214.0,2015,9888.42,Americas,214
11226,Dominican Republic,214.0,2016,11470.58,Americas,214
11238,Dominican Republic,214.0,2017,15241.0,Americas,214
11250,Dominican Republic,214.0,2018,18416.04,Americas,214
11262,Dominican Republic,214.0,2019,13873.31,Americas,214
11274,Dominican Republic,214.0,2020,15380.93,Americas,214
11286,Dominican Republic,214.0,2021,16186.14,Americas,214
11298,Ecuador,218.0,1961,53500.0,Americas,218
11310,Ecuador,218.0,1962,55500.0,Americas,218
11322,Ecuador,218.0,1963,42800.0,Americas,218
11334,Ecuador,218.0,1964,47000.0,Americas,218
11346,Ecuador,218.0,1965,66200.0,Americas,218
11358,Ecuador,218.0,1966,57222.0,Americas,218
11370,Ecuador,218.0,1967,61731.0,Americas,218
11382,Ecuador,218.0,1968,60493.0,Americas,218
11394,Ecuador,218.0,1969,44345.0,Americas,218
11406,Ecuador,218.0,1970,72053.0,Americas,218
11418,Ecuador,218.0,1971,62252.0,Americas,218
11430,Ecuador,218.0,1972,71385.0,Americas,218
11442,Ecuador,218.0,1973,74980.0,Americas,218
11454,Ecuador,218.0,1974,69638.0,Americas,218
11466,Ecuador,218.0,1975,76437.0,Americas,218
11478,Ecuador,218.0,1976,87101.0,Americas,218
11490,Ecuador,218.0,1977,82680.0,Americas,218
11502,Ecuador,218.0,1978,75447.0,Americas,218
11514,Ecuador,218.0,1979,89728.0,Americas,218
11526,Ecuador,218.0,1980,69445.0,Americas,218
11538,Ecuador,218.0,1981,86085.0,Americas,218
11550,Ecuador,218.0,1982,83938.0,Americas,218
11562,Ecuador,218.0,1983,81075.0,Americas,218
11574,Ecuador,218.0,1984,97258.0,Americas,218
11586,Ecuador,218.0,1985,120861.0,Americas,218
11598,Ecuador,218.0,1986,118000.0,Americas,218
11610,Ecuador,218.0,1987,111720.0,Americas,218
11622,Ecuador,218.0,1988,144401.0,Americas,218
11634,Ecuador,218.0,1989,129309.0,Americas,218
11646,Ecuador,218.0,1990,134980.0,Americas,218
11658,Ecuador,218.0,1991,116917.0,Americas,218
11670,Ecuador,218.0,1992,137671.0,Americas,218
11682,Ecuador,218.0,1993,137004.0,Americas,218
11694,Ecuador,218.0,1994,186797.0,Americas,218
11706,Ecuador,218.0,1995,148205.0,Americas,218
11718,Ecuador,218.0,1996,168919.0,Americas,218
11730,Ecuador,218.0,1997,173868.0,Americas,218
11742,Ecuador,218.0,1998,48190.0,Americas,218
11754,Ecuador,218.0,1999,132939.0,Americas,218
11766,Ecuador,218.0,2000,27606.0,Americas,218
11778,Ecuador,218.0,2001,164790.0,Americas,218
11790,Ecuador,218.0,2002,23325.0,Americas,218
11802,Ecuador,218.0,2003,23579.0,Americas,218
11814,Ecuador,218.0,2004,27932.0,Americas,218
11826,Ecuador,218.0,2005,40805.0,Americas,218
11838,Ecuador,218.0,2006,31461.0,Americas,218
11850,Ecuador,218.0,2007,38687.0,Americas,218
11862,Ecuador,218.0,2008,32096.0,Americas,218
11874,Ecuador,218.0,2009,33624.0,Americas,218
11886,Ecuador,218.0,2010,31347.0,Americas,218
11898,Ecuador,218.0,2011,23829.0,Americas,218
11910,Ecuador,218.0,2012,7340.03,Americas,218
11922,Ecuador,218.0,2013,7760.0,Americas,218
11934,Ecuador,218.0,2014,4224.53,Americas,218
11946,Ecuador,218.0,2015,5297.44,Americas,218
11958,Ecuador,218.0,2016,3904.53,Americas,218
11970,Ecuador,218.0,2017,7564.0,Americas,218
11982,Ecuador,218.0,2018,5065.0,Americas,218
11994,Ecuador,218.0,2019,8140.98,Americas,218
